RM;30649;-19.21;7.18;-19.23;0;0;0;0
RM;30768;-19.63;7RM;30898;-19.31;7RM;31029;-19.46;70
.18;-19.23;0;0;0;0
RM;31279;-19.34;7.18;-19.14;0;0;0;RM;31504;-19.28;70
RM;31848;-19.18;7RM;31954;-19.30;7.18;-19.18;0;0;0;0
RM;32086;-19.12;7.18;-19.14;0;0;0;0
RM;32192;-19.02;7RM;32310;-19.26;7.18;-19.12;0;0;0;0
RM;32535;-19.37;70
.17;-19.37;0;0;0;RM;33034;-19.74;7.18;-19.38;0;0;0;0
RM;33271;-18.93;7.17;-19.27;0;0;0;RM;33521;-19.46;7RM;33937;-19.36;7RM;34043;-18.88;7.18;-19.21;0;0;0;.17;-19.15;0;0;0;.14;-19.25;0;0;0;RM;38851;-19.34;70
.15;-19.18;0;0;0;.15;-19.21;0;0;0;RM;39255;-19.28;70
RM;39373;-19.08;70
RM;39504;-19.27;70
RM;39670;-18.98;7.15;-19.11;0;0;0;RM;39908;-19.17;7.14;-19.07;0;0;0;RM;40027;-19.42;7RM;40169;-19.12;70
RM;40419;-19.29;70
.14;-19.26;0;0;0;0
.14;-19.26;0;0;0;0
RM;41012;-19.49;7.14;-19.26;0;0;0;0
.14;-19.23;0;0;0;0
RM;42389;-19.46;7.14;-19.24;0;0;0;0
RM;42508;-18.91;7.11;-19.20;0;0;0;0
RM;42614;-19.24;7.14;-19.21;0;0;0;0
RM;42734;-18.94;7.14;-19.16;0;0;0;0
RM;42888;-18.82;7.14;-19.08;0;0;0;0
RM;43019;-18.95;7.14;-19.09;0;0;0;0
RM;43125;-19.41;7.14;-19.08;0;0;0;0
RM;43244;-19.28;7.12;-19.17;0;0;0;0
.14;-19.20;0;0;0;0
RM;43731;-19.36;70
RM;43980;-19.32;7.12;-19.23;0;0;0;.11;-19.26;0;0;0;.12;-19.29;0;0;0;0
0
.12;-19.26;0;0;0;0
.14;-19.34;0;0;0;.12;-19.43;0;0;0;0
RM;45346;-19.29;70
RM;45477;-19.16;7.12;-19.24;0;0;0;0
RM;45595;-19.33;7.12;-19.32;0;0;0;0
RM;45703;-19.21;7.12;-19.34;0;0;0;RM;45820;-19.24;70
RM;45952;-19.03;70
RM;46058;-19.64;7.11;-19.23;0;0;0;RM;47305;-19.51;7.12;-19.27;0;0;0;.11;-19.35;0;0;0;.12;-19.34;0;0;0;0
RM;47721;-19.15;7.11;-19.33;0;0;0;0
RM;47839;-18.84;7.12;-19.21;0;0;0;0
RM;47982;-19.38;7.11;-19.17;0;0;0;0
RM;48113;-19.15;7.11;-19.17;0;0;0;0
RM;48243;-19.25;7.11;-19.24;0;0;0;0
RM;48362;-19.85;7.11;-19.28;0;0;0;RM;48493;-19.27;7.12;-19.39;0;0;0;0
RM;48611;-19.51;7.11;-19.40;0;0;0;0
RM;48730;-19.06;7.11;-19.34;0;0;0;0
RM;48837;-19.26;7.11;-19.26;0;0;0;0
RM;48956;-19.52;7.11;-19.22;0;0;0;0
RM;49087;-19.27;7.09;-19.30;0;0;0;0
RM;49218;-19.11;7.11;-19.32;0;0;0;0
.11;-19.30;0;0;0;.11;-19.38;0;0;0;.11;-19.41;0;0;0;RM;49704;-19.11;7.11;-19.28;0;0;0;0
RM;49811;-19.41;70
.09;-19.28;0;0;0;RM;50251;-19.35;70
0
RM;50762;-19.54;7RM;50869;-19.49;7.09;-19.53;0;0;0;0
RM;51023;-19.08;7.09;-19.46;0;0;0;0
RM;51142;-19.25;7.09;-19.36;0;0;0;0
RM;51284;-19.14;7.11;-19.24;0;0;0;0
RM;51427;-19.14;7.11;-19.26;0;0;0;0
RM;51581;-19.21;7.11;-19.23;0;0;0;0
RM;51699;-19.10;7.11;-19.22;0;0;0;0
RM;51819;-19.15;7.09;-19.21;0;0;0;0
RM;51926;-19.33;6.83;-19.25;0;0;0;0
RM;52044;-19.08;7.09;-19.22;0;0;0;0
RM;52188;-19.19;7.09;-19.22;0;0;0;0
RM;52293;-19.27;7.09;-19.15;0;0;0;0
RM;52413;-19.03;7.08;-19.11;0;0;0;0
RM;52544;-18.87;7.09;-19.05;0;0;0;0
RM;52662;-19.19;7.11;-19.05;0;0;0;0
RM;52793;-18.82;7.09;-19.08;0;0;0;0
RM;52899;-19.36;7.09;-19.11;0;0;0;0
RM;53007;-18.87;7.09;-19.05;0;0;0;0
RM;53113;-19.11;7.09;-19.05;0;0;0;0
RM;53256;-19.21;7.09;-19.06;0;0;0;0
RM;59064;-19.43;7.06;-19.39;0;0;0;0
RM;59170;-19.58;7.06;-19.37;0;0;0;0
RM;59277;-19.03;7.08;-19.21;0;0;0;0
RM;59384;-19.31;7.08;-19.19;0;0;0;0
RM;59539;-19.37;7.08;-19.17;0;0;0;0
RM;59645;-19.23;7.08;-19.26;0;0;0;0
RM;59752;-19.17;7.08;-19.25;0;0;0;0
RM;59883;-19.39;7.06;-19.29;0;0;0;0
RM;59991;-19.33;7.05;-19.34;0;0;0;0
RM;60096;-19.28;7.06;-19.39;0;0;0;0
RM;60204;-18.86;7.08;-19.35;0;0;0;0
RM;60322;-19.17;7.08;-19.28;0;0;0;0
RM;60441;-19.38;7.06;-19.23;0;0;0;0
RM;60548;-19.27;7.05;-19.33;0;0;0;0
RM;60654;-19.52;7.06;-19.35;0;0;0;0
RM;60762;-19.45;7.05;-19.42;0;0;0;0
RM;60893;-19.45;7.06;-19.46;0;0;0;0
RM;61010;-19.69;7.06;-19.49;0;0;0;0
RM;61118;-19.17;7.06;-19.46;0;0;0;0
RM;61237;-19.52;7.06;-19.43;0;0;0;0
RM;61344;-19.30;7.05;-19.37;0;0;0;0
RM;61451;-19.36;7.05;-19.26;0;0;0;0
RM;61557;-19.35;7.06;-19.27;0;0;0;0
RM;61664;-19.54;7.06;-19.26;0;0;0;0
RM;61795;-19.11;7.06;-19.20;0;0;0;0
RM;61902;-19.01;7.06;-19.14;0;0;0;0
RM;62009;-19.54;7.06;-19.17;0;0;0;0
RM;62139;-19.36;7.08;-19.19;0;0;0;0
RM;62282;-19.07;7.06;-19.25;0;0;0;0
RM;62389;-19.50;7.06;-19.22;0;0;0;0
RM;62508;-19.24;7.06;-19.23;0;0;0;0
RM;62615;-19.48;7.05;-19.30;0;0;0;0
RM;62734;-19.43;7.05;-19.36;0;0;0;0
RM;62852;-19.50;7.06;-19.44;0;0;0;0
.06;-19.41;0;0;0;0
RM;63101;-18.96;7.06;-19.34;0;0;0;0
RM;63232;-19.24;7.06;-19.29;0;0;0;0
RM;63375;-19.43;7.06;-19.35;0;0;0;0
RM;63494;-19.48;7.06;-19.37;0;0;0;0
RM;63600;-19.21;7.06;-19.46;0;0;0;0
RM;63707;-19.45;7.06;-19.43;0;0;0;0
RM;63814;-19.20;7.05;-19.45;0;0;0;0
RM;63921;-19.45;7.05;-19.41;0;0;0;0
RM;64064;-19.38;7.06;-19.40;0;0;0;0
RM;64171;-19.39;7.05;-19.42;0;0;0;0
RM;64277;-19.45;7.05;-19.36;0;0;0;0
RM;64420;-18.98;7.06;-19.32;0;0;0;0
RM;64550;-19.11;7.05;-19.28;0;0;0;0
RM;64669;-19.53;7.06;-19.30;0;0;0;0
RM;64800;-18.99;7.06;-19.34;0;0;0;0
RM;64907;-19.53;7.05;-19.39;0;0;0;0
RM;65013;-19.59;7.06;-19.33;0;0;0;0
RM;65157;-19.17;7.05;-19.29;0;0;0;0
RM;65274;-19.53;7.06;-19.34;0;0;0;0
RM;65382;-19.18;7.06;-19.32;0;0;0;0
RM;65488;-19.60;7.05;-19.31;0;0;0;0
RM;65632;-19.23;7.06;-19.37;0;0;0;0
RM;65738;-19.53;6.83;-19.41;0;0;0;0
RM;65857;-19.18;7.05;-19.42;0;0;0;0
RM;66012;-19.53;7.05;-19.37;0;0;0;0
RM;66143;-19.29;7.05;-19.31;0;0;0;0
RM;66249;-19.58;7.03;-19.36;0;0;0;0
RM;66357;-19.43;7.05;-19.33;0;0;0;0
RM;66475;-19.66;7.05;-19.38;0;0;0;0
RM;66582;-19.26;7.05;-19.32;0;0;0;0
RM;66689;-19.60;7.05;-19.40;0;0;0;0
RM;66795;-19.20;7.05;-19.34;0;0;0;0
RM;66927;-19.25;7.05;-19.33;0;0;0;0
RM;67045;-19.49;7.05;-19.31;0;0;0;0
RM;67164;-19.84;7.05;-19.43;0;0;0;0
RM;67295;-19.43;7.05;-19.52;0;0;0;0
RM;67402;-19.38;7.05;-19.52;0;0;0;0
RM;67520;-19.66;70
RM;67639;-19.73;7.05;-19.47;0;0;0;RM;67996;-19.14;7.03;-19.40;0;0;0;0
RM;68103;-19.15;7.03;-19.31;0;0;0;RM;68234;-19.10;7.05;-19.27;0;0;0;0
RM;68340;-19.21;7.05;-19.23;0;0;0;0
RM;68459;-19.58;7.05;-19.24;0;0;0;0
.03;-19.29;0;0;0;0
RM;69065;-19.53;7.05;-19.37;0;0;0;0
RM;69196;-19.22;7.05;-19.40;0;0;0;0
RM;69303;-19.70;7.03;-19.41;0;0;0;0
RM;69409;-19.29;7.03;-19.35;0;0;0;0
RM;69553;-19.34;7.05;-19.43;0;0;0;0
RM;69658;-19.34;7.03;-19.34;0;0;0;0
RM;69766;-19.65;7.05;-19.37;0;0;0;0
RM;69909;-19.28;7.05;-19.36;0;0;0;RM;70051;-19.40;7.03;-19.41;0;0;0;0
RM;70170;-18.95;7.03;-19.37;0;0;0;0
RM;70277;-19.66;7.05;-19.37;0;0;0;0
RM;70408;-19.29;7.03;-19.32;0;0;0;0
RM;70514;-19.42;6.84;-19.30;0;0;0;0
RM;70657;-19.31;7.05;-19.34;0;0;0;0
RM;70764;-19.01;6.84;-19.29;0;0;0;0
RM;70894;-19.23;7.03;-19.30;0;0;0;0
RM;71013;-19.35;7.03;-19.34;0;0;0;0
RM;71156;-19.59;7.03;-19.46;0;0;0;0
RM;71263;-19.36;7.02;-19.50;0;0;0;0
RM;71382;-19.56;7.05;-19.51;0;0;0;0
RM;71500;-19.55;7.03;-19.51;0;0;0;0
RM;71619;-19.30;7.03;-19.48;0;0;0;0
RM;71726;-19.85;7.03;-19.50;0;0;0;0
RM;71844;-19.35;7.03;-19.42;0;0;0;0
RM;71975;-19.13;7.03;-19.40;0;0;0;0
RM;72094;-19.06;7.03;-19.25;0;0;0;0
RM;72213;-19.33;7.02;-19.24;0;0;0;0
RM;72332;-19.27;7.03;-19.28;0;0;0;0
RM;72451;-19.09;7.03;-19.33;0;0;0;0
RM;72569;-19.61;7.03;-19.41;0;0;0;0
RM;72689;-19.26;7.03;-19.34;0;0;0;0
RM;72807;-19.39;7.03;-19.35;0;0;0;0
RM;72938;-18.97;7.03;-19.23;0;0;0;0
RM;73080;-19.31;7.03;-19.28;0;0;0;0
RM;73210;-19.08;7.03;-19.27;0;0;0;0
RM;73318;-19.33;7.03;-19.35;0;0;0;0
RM;73424;-19.56;7.03;-19.40;0;0;0;RM;73532;-19.30;7.03;-19.40;0;0;0;0
.03;-19.43;0;0;0;0
RM;73769;-18.92;7.02;-19.29;0;0;0;0
RM;73887;-19.64;7.03;-19.35;0;0;0;0
RM;74031;-18.98;7RM;75646;-19.18;7.03;-19.30;0;0;0;0
RM;75754;-19.28;7.02;-19.30;0;0;0;0
RM;75884;-19.18;7.02;-19.30;0;0;0;0
RM;76014;-18.82;7.03;-19.20;0;0;0;0
RM;76122;-19.25;7.02;-19.13;0;0;0;0
RM;76228;-19.36;7.03;-19.08;0;0;0;0
RM;76336;-19.12;7.02;-19.11;0;0;0;0
RM;76442;-18.95;7.02;-19.00;0;0;0;0
RM;76561;-18.61;7.02;-18.87;0;0;0;0
RM;76704;-18.00;7.02;-18.58;0;0;0;0
RM;76811;-18.43;7.02;-18.47;0;0;0;0
RM;76917;-18.18;7.02;-18.32;0;0;0;0
RM;77036;-18.55;7.02;-18.31;0;0;0;0
RM;77191;-18.30;7.02;-18.32;0;0;0;0
RM;77309;-18.38;7.02;-18.27;0;0;0;0
RM;77428;-17.73;7.02;-18.15;0;0;0;0
RM;77536;-18.26;7.01;-18.17;0;0;0;0
RM;77654;-17.93;7.02;-18.10;0;0;0;0
RM;77760;-18.22;7.02;-18.09;0;0;0;0
RM;77880;-17.73;7.02;-17.98;0;0;0;0
RM;77999;-17.99;7.02;-17.92;0;0;0;0
RM;78105;-17.96;7.02;-17.96;0;0;0;0
RM;78213;-17.84;7.02;-18.02;0;0;0;0
RM;78319;-17.93;7.02;-17.98;0;0;0;0
RM;78462;-17.86;7.02;-17.89;0;0;0;0
RM;78569;-17.69;7.01;-17.74;0;0;0;0
RM;78699;-17.56;7.02;-17.80;0;0;0;0
RM;78807;-17.91;7.02;-17.85;0;0;0;0
RM;78913;-17.73;7.01;-17.90;0;0;0;0
RM;79021;-17.76;7.01;-17.79;0;0;0;0
RM;79127;-18.39;7.02;-17.78;0;0;0;0
RM;79246;-18.04;7.02;-17.90;0;0;0;0
RM;79352;-17.93;7.02;-17.98;0;0;0;0
RM;79460;-17.81;6.84;-18.01;0;0;0;0
RM;79567;-17.69;7.01;-17.82;0;0;0;0
RM;79673;-18.34;7.02;-17.86;0;0;0;0
RM;79828;-18.20;7.02;-17.93;0;0;0;0
RM;79935;-18.11;7.02;-18.04;0;0;0;0
RM;80077;-17.69;7.02;-17.90;0;0;0;0
RM;80196;-17.70;7.02;-17.76;0;0;0;0
RM;80303;-18.16;7.02;-17.77;0;0;0;0
RM;80410;-18.00;7.02;-17.87;0;0;0;0
RM;80529;-17.59;7.01;-17.89;0;0;0;0
RM;80659;-17.75;7.02;-17.80;0;0;0;0
RM;80779;-17.75;7.01;-17.79;0;0;0;0
RM;80897;-18.23;7.02;-17.92;0;0;0;0
RM;81040;-17.81;7.01;-18.02;0;0;0;0
RM;81158;-17.87;7.02;-18.00;0;0;0;0
RM;81265;-18.10;7.02;-17.99;0;0;0;0
RM;81372;-18.11;7.02;-18.02;0;0;0;0
RM;81515;-18.03;7.01;-18.02;0;0;0;0
RM;81634;-18.34;7.02;-18.06;0;0;0;0
RM;81753;-18.10;7.01;-18.17;0;0;0;0
RM;81859;-17.91;6.99;-18.10;0;0;0;0
RM;81990;-18.17;7.01;-18.09;0;0;0;0
RM;82109;-17.93;7.01;-18.05;0;0;0;0
RM;82228;-18.09;7.01;-18.02;0;0;0;0
RM;82347;-18.08;7.01;-17.99;0;0;0;0
RM;82453;-18.03;6.99;-17.94;0;0;0;0
RM;82561;-17.87;6.99;-17.95;0;0;0;0
RM;82667;-18.20;7.01;-17.97;0;0;0;0
RM;82798;-18.33;7.02;-18.02;0;0;0;0
RM;82917;-18.04;7.01;-18.05;0;0;0;0
RM;83035;-18.45;7.01;-18.13;0;0;0;0
RM;83143;-18.20;6.99;-18.10;0;0;0;0
RM;83249;-18.06;7.01;-18.12;0;0;0;0
RM;83367;-18.10;7.01;-18.15;0;0;0;0
RM;83511;-18.56;7.01;-18.25;0;0;0;0
RM;83630;-18.09;7.01;-18.30;0;0;0;0
RM;83748;-18.23;7.01;-18.30;0;0;0;0
RM;83891;-18.33;7.02;-18.21;0;0;0;0
RM;84022;-17.97;7.01;-18.18;0;0;0;0
RM;84128;-17.85;7.01;-18.14;0;0;0;0
RM;84272;-17.86;7.01;-18.19;0;0;0;0
RM;84378;-17.97;6.99;-18.15;0;0;0;0
RM;84485;-18.11;7.01;-18.04;0;0;0;0
RM;84591;-18.41;7.01;-17.96;0;0;0;0
RM;84734;-17.75;7.01;-18.02;0;0;0;0
RM;84853;-17.81;7.01;-18.03;0;0;0;0
RM;84960;-18.45;6.99;-18.07;0;0;0;0
RM;85114;-18.28;6.99;-18.08;0;0;0;0
RM;85245;-18.10;7.01;-18.15;0;0;0;0
RM;85376;-18.15;7.01;-18.13;0;0;0;0
RM;85508;-18.22;7.01;-18.14;0;0;0;0
RM;85638;-17.87;7.01;-18.10;0;0;0;0
