RM;958;-0.45;7.65;-2060.05;0;0;0;0;0;100828.57;26.02;238.88;0;0
RM;1503;-0.12;7.45;-1831.14;0;0;0;0;526;100824.56;26.07;420.01;0;0
RM;1539;1.17;7.21;-1602.15;0;0;0;0;20;100809.24;25.97;6360.83;0;0
RM;1562;1.12;7.08;-1373.16;0;0;0;0;15;100809.77;26.00;9955.96;0;0
RM;1610;-0.56;7.46;-1144.31;0;0;0;0;16;100829.88;26.10;4767.70;0;0
RM;1645;1.18;7.45;-915.33;0;0;0;0;15;100809.09;26.00;6542.53;0;0
RM;1669;0.73;7.08;-686.36;0;0;0;0;15;100814.51;26.04;9540.34;0;0
RM;1728;-0.02;7.45;-457.46;0;0;0;0;15;100823.37;26.12;3879.67;0;0
RM;1930;0.09;7.47;-228.55;0;0;0;0;175;100822.09;26.13;1133.21;0;0
RM;1966;0.75;7.45;0.39;0;0;0;0;15;100814.30;26.07;6359.37;0;0
RM;1988;0.67;7.08;0.50;0;0;0;0;15;100815.25;26.09;5.09;0;0
RM;2025;-0.27;7.37;0.49;0;0;0;0;14;100826.34;26.14;-0.41;0;0
RM;2048;-0.47;7.47;0.32;0;0;0;0;15;100828.68;26.15;-7.10;0;0
RM;2072;-0.42;7.40;0.17;0;0;0;0;15;100828.16;26.16;-6.42;0;0
RM;2131;-0.18;7.18;0.21;0;0;0;0;15;100825.34;26.16;0.64;0;0
RM;2155;-0.44;7.46;0.04;0;0;0;0;16;100828.39;26.18;-6.75;0;0
RM;2179;-0.40;7.46;-0.07;0;0;0;0;15;100827.95;26.19;-4.70;0;0
RM;2368;-0.13;7.45;-0.08;0;0;0;0;176;100824.64;26.16;-0.06;0;0
RM;2392;-0.51;7.43;-0.14;0;0;0;0;15;100829.23;26.19;-2.50;0;0
RM;2440;0.05;7.11;-0.21;0;0;0;0;15;100822.58;26.16;-1.44;0;0
RM;2463;-0.21;7.46;-0.30;0;0;0;0;15;100825.63;26.18;-3.79;0;0
RM;2499;-0.16;7.43;-0.29;0;0;0;0;16;100825.10;26.19;0.29;0;0
RM;2535;0.46;7.39;-0.19;0;0;0;0;15;100817.66;26.15;2.58;0;0
RM;2558;-0.02;7.17;-0.15;0;0;0;0;15;100823.42;26.17;1.72;0;0
RM;2606;-0.29;7.45;-0.16;0;0;0;0;15;100826.56;26.19;-0.21;0;0
RM;2807;-0.17;7.45;-0.14;0;0;0;0;174;100825.19;26.19;0.13;0;0
RM;2843;0.04;7.18;-0.09;0;0;0;0;21;100822.66;26.16;1.24;0;0
RM;2878;-0.37;7.43;-0.12;0;0;0;0;26;100827.55;26.21;-0.69;0;0
RM;2937;0.04;7.45;-0.06;0;0;0;0;14;100822.65;26.21;0.94;0;0
RM;2962;-0.14;7.43;-0.08;0;0;0;0;16;100824.80;26.21;-0.76;0;0
RM;2984;-0.02;7.17;-0.06;0;0;0;0;15;100823.41;26.21;0.84;0;0
RM;3021;-0.27;7.43;-0.07;0;0;0;0;16;100826.38;26.22;-0.29;0;0
RM;3056;0.20;7.45;-0.10;0;0;0;0;21;100820.87;26.22;-0.76;0;0
RM;3092;0.72;7.15;-0.02;0;0;0;0;27;100814.61;26.18;2.06;0;0
RM;3139;0.14;7.14;0.02;0;0;0;0;15;100821.55;26.22;0.90;0;0
RM;3163;-0.36;7.45;-0.00;0;0;0;0;15;100827.44;26.25;-0.79;0;0
RM;3186;-0.31;7.43;-0.04;0;0;0;0;15;100826.83;26.25;-1.53;0;0
RM;3234;0.24;7.14;0.02;0;0;0;0;16;100820.39;26.24;1.26;0;0
RM;3294;-0.19;7.45;0.00;0;0;0;0;16;100825.45;26.25;-0.39;0;0
RM;3317;-0.21;7.43;-0.01;0;0;0;0;15;100825.67;26.27;-0.32;0;0
RM;3341;-0.18;7.15;-0.02;0;0;0;0;16;100825.38;26.25;-0.68;0;0
RM;3377;-0.20;7.43;-0.02;0;0;0;0;15;100825.54;26.26;0.19;0;0
RM;3411;-0.18;7.45;-0.05;0;0;0;0;21;100825.38;26.25;-1.12;0;0
RM;3435;-0.39;7.43;-0.17;0;0;0;0;15;100827.81;26.27;-4.62;0;0
RM;3472;0.65;7.14;-0.11;0;0;0;0;15;100815.38;26.18;1.39;0;0
