230423-104958
RM;2659;-0.06;0.11;7.94;0.00;0;0;0;0;183;100150.05;28.54;472;0;
RM;2689;-0.17;0.07;7.83;0.00;0;0;0;0;27;100151.31;28.53;472;0;
RM;2709;-0.17;0.04;7.84;0.00;0;0;0;0;14;100151.31;28.53;504;0;
RM;2729;-0.11;0.03;7.83;0.00;0;0;0;0;15;100150.54;28.53;504;0;
RM;2749;-0.06;0.02;7.83;0.00;0;0;0;0;15;100149.93;28.53;536;0;
RM;2769;-0.18;-0.01;7.96;0.00;0;0;0;0;15;100151.43;28.54;536;0;
RM;2798;-0.18;-0.02;7.81;0.00;0;0;0;0;26;100151.43;28.54;568;0;
RM;2818;0.00;-0.02;7.83;0.00;0;0;0;0;16;100149.28;28.53;568;0;
RM;2841;-0.06;-0.03;7.91;0.00;0;0;0;0;21;100149.93;28.53;600;0;
RM;2861;-0.53;-0.07;7.91;0.00;0;0;0;0;16;100155.58;28.54;600;0;
RM;2881;-0.13;-0.08;7.83;0.00;0;0;0;0;15;100150.81;28.55;632;0;
RM;2902;-0.13;-0.08;7.83;0.00;0;0;0;0;15;100150.81;28.55;632;0;
RM;2922;-0.20;-0.09;7.83;0.00;0;0;0;0;15;100151.56;28.55;664;0;
RM;2942;-0.13;-0.09;7.83;0.00;0;0;0;0;15;100150.81;28.55;664;0;
RM;2962;-0.20;-0.10;7.83;0.00;0;0;0;0;15;100151.56;28.55;696;0;
RM;2982;-0.13;-0.10;7.83;0.00;0;0;0;0;15;100150.81;28.55;696;0;
RM;3006;-0.36;-0.12;7.91;0.00;0;0;0;0;22;100153.57;28.55;728;0;
RM;3026;-0.26;-0.13;7.83;0.00;0;0;0;0;15;100152.34;28.56;728;0;
RM;3046;-0.32;-0.15;7.83;0.00;0;0;0;0;16;100153.09;28.56;760;0;
RM;3066;-0.31;-0.16;7.83;0.00;0;0;0;0;15;100152.95;28.55;760;0;
RM;3086;-0.39;-0.18;7.83;0.00;0;0;0;0;16;100153.84;28.57;792;0;
RM;3106;-0.49;-0.20;7.81;0.00;0;0;0;0;15;100155.09;28.56;792;0;
RM;3126;-0.20;-0.20;7.83;0.00;0;0;0;0;16;100151.56;28.55;824;0;
RM;3146;-0.08;-0.19;7.83;0.00;0;0;0;0;15;100150.19;28.55;824;0;
RM;3170;-0.14;-0.19;7.81;0.00;0;0;0;0;22;100150.95;28.56;856;0;
RM;3190;-0.20;-0.19;7.81;0.00;0;0;0;0;15;100151.56;28.55;856;0;
RM;3226;-0.04;-0.18;7.78;0.00;0;0;0;0;34;100149.70;28.57;888;0;
RM;3246;-0.15;-0.18;7.80;0.00;0;0;0;0;16;100151.08;28.57;888;0;
RM;3266;-0.09;-0.17;7.75;0.00;0;0;0;0;15;100150.33;28.56;920;0;
RM;3286;-0.35;-0.18;7.75;0.00;0;0;0;0;15;100153.38;28.58;920;0;
RM;3314;-0.50;-0.20;7.80;0.00;0;0;0;0;26;100155.23;28.57;952;0;
RM;3334;-0.32;-0.21;7.81;0.00;0;0;0;0;16;100153.09;28.56;952;0;
RM;3357;-0.57;-0.23;7.80;0.00;0;0;0;0;21;100155.98;28.57;984;0;
RM;3377;-0.45;-0.25;7.80;0.00;0;0;0;0;16;100154.59;28.57;984;0;
RM;3397;-0.10;-0.24;7.81;0.00;0;0;0;0;15;100150.45;28.57;1016;0;
RM;3417;-0.45;-0.26;7.81;0.00;0;0;0;0;16;100154.59;28.57;1016;0;
RM;3437;-0.22;-0.25;7.81;0.00;0;0;0;0;15;100151.83;28.57;1048;0;
RM;3457;-0.33;-0.26;7.93;0.00;0;0;0;0;15;100153.21;28.57;1048;0;
RM;3477;-0.40;-0.27;7.80;0.00;0;0;0;0;15;100153.97;28.58;1080;0;
RM;3501;-0.23;-0.27;7.80;0.00;0;0;0;0;21;100152.00;28.58;1080;0;
RM;3524;0.19;-0.24;7.80;0.00;0;0;0;0;21;100147.05;28.58;1111;0;
RM;3544;-0.11;-0.23;7.80;0.00;0;0;0;0;16;100150.61;28.58;1111;0;
RM;3566;-0.24;-0.23;7.91;0.00;0;0;0;0;20;100152.15;28.59;1143;0;
RM;3586;-0.59;-0.25;7.81;0.00;0;0;0;0;16;100156.30;28.59;1143;0;
RM;3606;-0.24;-0.25;7.81;0.00;0;0;0;0;15;100152.15;28.59;1175;0;
RM;3627;-0.53;-0.27;7.81;0.00;0;0;0;0;15;100155.53;28.59;1175;0;
RM;3647;-0.41;-0.28;7.80;0.00;0;0;0;0;15;100154.16;28.59;1207;0;
RM;3667;-0.18;-0.27;7.80;0.00;0;0;0;0;15;100151.38;28.59;1207;0;
RM;3691;-0.01;-0.26;7.90;0.00;0;0;0;0;21;100149.39;28.59;1239;0;
RM;3712;-0.64;-0.28;7.90;0.00;0;0;0;0;15;100156.91;28.59;1239;0;
RM;3732;-0.36;-0.29;7.81;0.00;0;0;0;0;15;100153.54;28.59;1271;0;
RM;3752;-0.66;-0.32;7.80;0.00;0;0;0;0;15;100157.03;28.60;1271;0;
RM;3788;-0.59;-0.34;7.87;0.00;0;0;0;0;33;100156.30;28.59;1303;0;
RM;3808;-0.19;-0.33;7.86;0.00;0;0;0;0;16;100151.51;28.60;1303;0;
RM;3828;-0.36;-0.33;7.83;0.00;0;0;0;0;15;100153.54;28.59;1335;0;
RM;3848;-0.66;-0.36;7.80;0.00;0;0;0;0;16;100157.03;28.60;1335;0;
RM;3879;-0.49;-0.37;7.78;0.00;0;0;0;0;29;100155.02;28.60;1367;0;
RM;3899;-0.73;-0.40;7.90;0.00;0;0;0;0;14;100157.94;28.61;1367;0;
RM;3919;-0.37;-0.40;7.81;0.00;0;0;0;0;15;100153.65;28.60;1399;0;
RM;3948;-0.32;-0.39;7.78;0.00;0;0;0;0;27;100153.02;28.61;1431;0;
RM;3968;-0.25;-0.38;7.78;0.00;0;0;0;0;15;100152.26;28.60;1431;0;
RM;3988;-0.37;-0.38;7.80;0.00;0;0;0;0;15;100153.65;28.60;1463;0;
RM;4008;-0.03;-0.35;7.93;0.00;0;0;0;0;15;100149.64;28.61;1463;0;
RM;4030;-0.25;-0.35;7.78;0.00;0;0;0;0;19;100152.26;28.60;1495;0;
RM;4050;-0.43;-0.35;7.77;0.00;0;0;0;0;15;100154.41;28.61;1495;0;
RM;4070;-0.20;-0.34;7.80;0.00;0;0;0;0;16;100151.63;28.61;1527;0;
RM;4090;-0.80;-0.37;7.80;0.00;0;0;0;0;15;100158.82;28.63;1527;0;
RM;4110;-0.56;-0.39;7.80;0.00;0;0;0;0;16;100155.94;28.62;1559;0;
RM;4130;-0.15;-0.37;7.80;0.00;0;0;0;0;15;100151.02;28.61;1559;0;
RM;4150;-0.03;-0.34;7.77;0.00;0;0;0;0;16;100149.64;28.61;1591;0;
RM;4170;-0.26;-0.33;7.91;0.00;0;0;0;0;15;100152.41;28.61;1591;0;
RM;4194;-0.56;-0.35;7.74;0.00;0;0;0;0;22;100155.94;28.62;1623;0;
RM;4217;-0.27;-0.35;7.78;0.00;0;0;0;0;20;100152.55;28.62;1623;0;
RM;4237;-0.27;-0.34;7.78;0.00;0;0;0;0;16;100152.55;28.62;1655;0;
RM;4257;-0.80;-0.38;7.78;0.00;0;0;0;0;15;100158.82;28.63;1655;0;
RM;4277;-0.16;-0.36;7.78;0.00;0;0;0;0;16;100151.16;28.62;1687;0;
RM;4297;-0.45;-0.37;7.93;0.00;0;0;0;0;15;100154.67;28.63;1687;0;
RM;4317;-0.04;-0.34;7.91;0.00;0;0;0;0;16;100149.79;28.62;1719;0;
RM;4358;-0.17;-0.32;7.77;0.00;0;0;0;0;39;100151.28;28.63;1751;0;
RM;4382;-0.51;-0.34;7.77;0.00;0;0;0;0;21;100155.31;28.62;1751;0;
RM;4402;-0.40;-0.35;7.78;0.00;0;0;0;0;15;100154.05;28.63;1783;0;
RM;4422;0.18;-0.30;7.80;0.00;0;0;0;0;15;100147.13;28.63;1783;0;
RM;4442;-0.63;-0.33;7.91;0.00;0;0;0;0;16;100156.81;28.63;1814;0;
RM;4462;-0.05;-0.30;7.80;0.00;0;0;0;0;15;100149.90;28.63;1814;0;
RM;4482;-0.17;-0.29;7.78;0.00;0;0;0;0;16;100151.28;28.63;1846;0;
RM;4502;-0.40;-0.30;7.77;0.00;0;0;0;0;15;100154.05;28.63;1846;0;
RM;4523;-0.17;-0.29;7.75;0.00;0;0;0;0;15;100151.28;28.63;1878;0;
RM;4546;-0.42;-0.30;7.77;0.00;0;0;0;0;21;100154.20;28.64;1878;0;
RM;4576;0.05;-0.27;7.77;0.00;0;0;0;0;26;100148.67;28.64;1909;0;
RM;4596;0.07;-0.24;7.78;0.00;0;0;0;0;15;100148.52;28.63;1909;0;
RM;4616;-0.31;-0.24;7.75;0.00;0;0;0;0;16;100152.95;28.65;1940;0;
RM;4636;-0.05;-0.23;7.78;0.00;0;0;0;0;15;100149.90;28.63;1940;0;
RM;4656;-0.12;-0.22;7.75;0.00;0;0;0;0;16;100150.66;28.64;1972;0;
RM;4676;-0.47;-0.24;7.89;0.00;0;0;0;0;15;100154.81;28.64;1972;0;
RM;4696;0.05;-0.21;7.77;0.00;0;0;0;0;16;100148.67;28.64;2004;0;
RM;4719;-0.06;-0.20;7.77;0.00;0;0;0;0;21;100150.05;28.64;2004;0;
RM;4739;-0.06;-0.19;7.78;0.00;0;0;0;0;15;100150.05;28.64;2036;0;
RM;4759;0.11;-0.16;7.78;0.00;0;0;0;0;15;100148.05;28.65;2036;0;
RM;4779;0.17;-0.13;7.77;0.00;0;0;0;0;15;100147.28;28.64;2067;0;
RM;4799;0.05;-0.11;7.78;0.00;0;0;0;0;15;100148.67;28.64;2067;0;
RM;4819;-0.13;-0.11;7.78;0.00;0;0;0;0;15;100150.81;28.65;2098;0;
RM;4839;-0.30;-0.13;7.78;0.00;0;0;0;0;15;100152.82;28.64;2098;0;
RM;4859;-0.06;-0.12;7.87;0.00;0;0;0;0;15;100150.05;28.64;2130;0;
RM;4883;-0.20;-0.13;7.77;0.00;0;0;0;0;22;100151.56;28.65;2130;0;
RM;4932;-0.67;-0.17;7.89;0.00;0;0;0;0;46;100157.23;28.66;2162;0;
RM;4952;-0.32;-0.19;7.86;0.00;0;0;0;0;16;100153.09;28.66;2162;0;
RM;4972;-0.20;-0.19;7.80;0.00;0;0;0;0;15;100151.56;28.65;2194;0;
RM;4992;0.11;-0.16;7.78;0.00;0;0;0;0;15;100148.05;28.65;2194;0;
RM;5012;-0.27;-0.17;7.78;0.00;0;0;0;0;15;100152.48;28.67;2225;0;
RM;5032;-0.55;-0.20;7.78;0.00;0;0;0;0;15;100155.86;28.66;2225;0;
RM;5052;-0.21;-0.20;7.78;0.00;0;0;0;0;15;100151.71;28.66;2257;0;
RM;5075;-0.55;-0.23;7.77;0.00;0;0;0;0;21;100155.86;28.66;2257;0;
RM;5095;-0.25;-0.24;7.75;0.00;0;0;0;0;14;100152.30;28.66;2289;0;
RM;5115;-0.32;-0.24;7.91;0.00;0;0;0;0;15;100153.09;28.66;2289;0;
RM;5138;-0.39;-0.25;7.77;0.00;0;0;0;0;21;100153.86;28.67;2321;0;
RM;5158;-0.49;-0.27;7.78;0.00;0;0;0;0;15;100155.06;28.66;2321;0;
RM;5178;-0.10;-0.26;7.75;0.00;0;0;0;0;16;100150.47;28.67;2353;0;
RM;5207;-0.50;-0.28;7.77;0.00;0;0;0;0;27;100155.25;28.67;2385;0;
RM;5227;-0.32;-0.28;7.75;0.00;0;0;0;0;15;100153.09;28.66;2385;0;
RM;5251;-0.98;-0.34;7.77;0.00;0;0;0;0;22;100160.91;28.68;2417;0;
RM;5271;-0.04;-0.31;7.77;0.00;0;0;0;0;15;100149.72;28.67;2417;0;
RM;5291;-0.39;-0.32;7.77;0.00;0;0;0;0;15;100153.86;28.67;2449;0;
RM;5311;-0.21;-0.31;7.78;0.00;0;0;0;0;15;100151.71;28.66;2449;0;
RM;5331;-0.32;-0.31;7.90;0.00;0;0;0;0;15;100153.09;28.66;2481;0;
RM;5351;-0.32;-0.31;7.90;0.00;0;0;0;0;15;100153.09;28.66;2481;0;
RM;5371;-0.91;-0.35;7.78;0.00;0;0;0;0;15;100160.15;28.67;2513;0;
RM;5391;-0.33;-0.35;7.75;0.00;0;0;0;0;16;100153.24;28.67;2513;0;
RM;5414;-0.57;-0.37;7.77;0.00;0;0;0;0;21;100156.00;28.67;2545;0;
RM;5434;-0.63;-0.39;7.77;0.00;0;0;0;0;16;100156.77;28.68;2545;0;
RM;5454;-0.22;-0.38;7.77;0.00;0;0;0;0;15;100151.86;28.67;2577;0;
RM;5490;-0.22;-0.36;7.75;0.00;0;0;0;0;34;100151.86;28.67;2609;0;
RM;5510;-0.33;-0.36;7.74;0.00;0;0;0;0;16;100153.24;28.67;2609;0;
RM;5530;0.12;-0.32;7.86;0.00;0;0;0;0;15;100147.84;28.68;2641;0;
RM;5550;-0.46;-0.33;7.90;0.00;0;0;0;0;16;100154.74;28.68;2641;0;
RM;5573;-0.36;-0.34;7.75;0.00;0;0;0;0;21;100153.51;28.69;2673;0;
RM;5593;-0.17;-0.32;7.77;0.00;0;0;0;0;16;100151.24;28.68;2673;0;
RM;5613;-0.52;-0.34;7.77;0.00;0;0;0;0;15;100155.51;28.69;2705;0;
RM;5637;-0.11;-0.32;7.75;0.00;0;0;0;0;21;100150.59;28.68;2705;0;
RM;5657;-0.11;-0.30;7.89;0.00;0;0;0;0;15;100150.59;28.68;2737;0;
RM;5677;-0.34;-0.31;7.89;0.00;0;0;0;0;16;100153.36;28.68;2737;0;
RM;5697;-0.36;-0.31;7.77;0.00;0;0;0;0;15;100153.51;28.69;2769;0;
RM;5718;-0.71;-0.34;7.77;0.00;0;0;0;0;15;100157.66;28.69;2769;0;
RM;5741;-0.48;-0.35;7.75;0.00;0;0;0;0;21;100154.88;28.69;2801;0;
RM;5761;-0.12;-0.33;7.77;0.00;0;0;0;0;16;100150.73;28.69;2801;0;
RM;5781;-0.01;-0.31;7.77;0.00;0;0;0;0;15;100149.36;28.69;2833;0;
RM;5801;-0.06;-0.28;7.89;0.00;0;0;0;0;15;100149.97;28.69;2833;0;
RM;5830;-0.31;-0.29;7.75;0.00;0;0;0;0;26;100152.88;28.70;2865;0;
RM;5850;-0.60;-0.31;7.75;0.00;0;0;0;0;16;100156.41;28.70;2865;0;
RM;5870;-0.14;-0.30;7.75;0.00;0;0;0;0;15;100150.88;28.70;2897;0;
RM;5893;-0.36;-0.30;7.89;0.00;0;0;0;0;21;100153.51;28.69;2897;0;
RM;5917;-0.67;-0.33;7.75;0.00;0;0;0;0;21;100157.18;28.71;2929;0;
RM;5937;-0.71;-0.37;7.72;0.00;0;0;0;0;15;100157.66;28.69;2929;0;
RM;5957;-0.73;-0.40;7.77;0.00;0;0;0;0;15;100157.94;28.71;2961;0;
RM;5977;-1.08;-0.47;7.77;0.00;0;0;0;0;16;100162.09;28.71;2961;0;
RM;5997;-0.25;-0.44;7.74;0.00;0;0;0;0;15;100152.26;28.70;2993;0;
RM;6017;-0.25;-0.42;7.77;0.00;0;0;0;0;15;100152.26;28.70;2993;0;
RM;6052;-0.60;-0.44;7.74;0.00;0;0;0;0;33;100156.41;28.70;3025;0;
RM;6072;-0.38;-0.44;7.86;0.00;0;0;0;0;16;100153.79;28.71;3025;0;
RM;6095;-0.60;-0.45;7.75;0.00;0;0;0;0;21;100156.41;28.70;3057;0;
RM;6115;-0.38;-0.45;7.77;0.00;0;0;0;0;16;100153.79;28.71;3057;0;
RM;6135;-0.25;-0.43;7.77;0.00;0;0;0;0;15;100152.26;28.70;3089;0;
RM;6155;-0.37;-0.42;7.77;0.00;0;0;0;0;16;100153.63;28.70;3089;0;
RM;6175;-0.43;-0.42;7.75;0.00;0;0;0;0;15;100154.41;28.71;3121;0;
RM;6195;-0.38;-0.42;7.75;0.00;0;0;0;0;16;100153.79;28.71;3121;0;
RM;6215;-0.43;-0.42;7.75;0.00;0;0;0;0;15;100154.41;28.71;3153;0;
RM;6235;-0.36;-0.42;7.87;0.00;0;0;0;0;16;100153.51;28.69;3153;0;
RM;6258;-0.61;-0.43;7.75;0.00;0;0;0;0;21;100156.56;28.71;3185;0;
RM;6278;-0.55;-0.44;7.75;0.00;0;0;0;0;16;100155.80;28.71;3185;0;
RM;6298;-0.68;-0.45;7.77;0.00;0;0;0;0;15;100157.29;28.72;3217;0;
RM;6318;-0.56;-0.46;7.75;0.00;0;0;0;0;16;100155.91;28.72;3217;0;
RM;6341;-0.44;-0.46;7.74;0.00;0;0;0;0;20;100154.53;28.72;3249;0;
RM;6361;-0.79;-0.48;7.75;0.00;0;0;0;0;16;100158.68;28.72;3249;0;
RM;6381;-0.61;-0.49;7.89;0.00;0;0;0;0;15;100156.56;28.71;3281;0;
RM;6401;-0.51;-0.49;7.77;0.00;0;0;0;0;15;100155.29;28.72;3281;0;
RM;6424;-0.26;-0.48;7.75;0.00;0;0;0;0;21;100152.41;28.71;3313;0;
RM;6454;-0.39;-0.47;7.72;0.00;0;0;0;0;27;100153.90;28.72;3313;0;
RM;6474;-0.86;-0.50;7.72;0.00;0;0;0;0;14;100159.44;28.72;3345;0;
RM;6494;-0.27;-0.48;7.72;0.00;0;0;0;0;16;100152.52;28.72;3345;0;
RM;6514;-0.40;-0.48;7.75;0.00;0;0;0;0;15;100154.06;28.73;3377;0;
RM;6534;-0.16;-0.45;7.75;0.00;0;0;0;0;16;100151.14;28.72;3377;0;
RM;6554;-0.39;-0.45;7.75;0.00;0;0;0;0;15;100153.90;28.72;3409;0;
RM;6574;-0.69;-0.47;7.75;0.00;0;0;0;0;16;100157.43;28.73;3409;0;
RM;6615;-0.05;-0.43;7.87;0.00;0;0;0;0;39;100149.91;28.73;3441;0;
RM;6635;-0.29;-0.42;7.86;0.00;0;0;0;0;15;100152.67;28.73;3441;0;
RM;6656;-0.34;-0.41;7.74;0.00;0;0;0;0;15;100153.28;28.73;3473;0;
RM;6678;-0.29;-0.40;7.74;0.00;0;0;0;0;20;100152.67;28.73;3473;0;
RM;6699;-0.06;-0.38;7.75;0.00;0;0;0;0;15;100150.05;28.74;3505;0;
RM;6719;-0.45;-0.38;7.75;0.00;0;0;0;0;15;100154.66;28.73;3505;0;
RM;6739;-0.17;-0.37;7.75;0.00;0;0;0;0;15;100151.30;28.73;3537;0;
RM;6759;-0.64;-0.39;7.75;0.00;0;0;0;0;15;100156.83;28.73;3537;0;
RM;6780;-0.29;-0.38;7.75;0.00;0;0;0;0;19;100152.67;28.73;3569;0;
RM;6800;-0.52;-0.39;7.75;0.00;0;0;0;0;15;100155.45;28.73;3569;0;
RM;6820;-0.52;-0.40;7.75;0.00;0;0;0;0;15;100155.45;28.73;3601;0;
RM;6840;-0.52;-0.41;7.75;0.00;0;0;0;0;16;100155.45;28.73;3601;0;
RM;6860;-0.52;-0.42;7.72;0.00;0;0;0;0;15;100155.45;28.73;3633;0;
RM;6880;-0.29;-0.41;7.72;0.00;0;0;0;0;16;100152.67;28.73;3633;0;
RM;6900;-0.60;-0.42;7.71;0.00;0;0;0;0;15;100156.34;28.75;3665;0;
RM;6924;-0.70;-0.44;7.86;0.00;0;0;0;0;22;100157.60;28.74;3665;0;
RM;6944;-0.42;-0.44;7.77;0.00;0;0;0;0;14;100154.20;28.74;3697;0;
RM;6964;-0.42;-0.44;7.75;0.00;0;0;0;0;16;100154.20;28.74;3697;0;
RM;6984;-0.65;-0.45;7.75;0.00;0;0;0;0;15;100156.96;28.74;3729;0;
RM;7004;-0.18;-0.44;7.75;0.00;0;0;0;0;16;100151.43;28.74;3729;0;
RM;7024;-0.60;-0.45;7.75;0.00;0;0;0;0;15;100156.34;28.75;3761;0;
RM;7044;-0.48;-0.45;7.75;0.00;0;0;0;0;16;100154.96;28.75;3761;0;
RM;7078;-0.18;-0.43;7.72;0.00;0;0;0;0;31;100151.43;28.74;3793;0;
RM;7102;-0.53;-0.44;7.74;0.00;0;0;0;0;21;100155.57;28.74;3793;0;
RM;7122;-0.47;-0.44;7.74;0.00;0;0;0;0;15;100154.84;28.74;3825;0;
RM;7142;-0.60;-0.45;7.89;0.00;0;0;0;0;16;100156.34;28.75;3825;0;
RM;7178;-0.48;-0.45;7.86;0.00;0;0;0;0;34;100154.96;28.75;3857;0;
RM;7198;-0.78;-0.47;7.86;0.00;0;0;0;0;15;100158.49;28.75;3857;0;
RM;7218;-0.77;-0.50;7.75;0.00;0;0;0;0;16;100158.34;28.74;3889;0;
RM;7238;-0.89;-0.52;7.75;0.00;0;0;0;0;15;100159.87;28.75;3889;0;
RM;7258;-0.42;-0.52;7.74;0.00;0;0;0;0;16;100154.20;28.74;3921;0;
RM;7281;-0.66;-0.53;7.72;0.00;0;0;0;0;21;100157.09;28.75;3921;0;
RM;7301;-0.54;-0.53;7.74;0.00;0;0;0;0;15;100155.72;28.75;3953;0;
RM;7321;-0.61;-0.53;7.74;0.00;0;0;0;0;15;100156.49;28.76;3953;0;
RM;7341;-0.60;-0.54;7.74;0.00;0;0;0;0;16;100156.34;28.75;3985;0;
RM;7361;-0.36;-0.53;7.87;0.00;0;0;0;0;15;100153.58;28.75;3985;0;
RM;7382;-0.90;-0.55;7.75;0.00;0;0;0;0;15;100160.02;28.76;4017;0;
RM;7402;-0.72;-0.57;7.72;0.00;0;0;0;0;15;100157.87;28.76;4017;0;
RM;7422;-0.79;-0.58;7.72;0.00;0;0;0;0;15;100158.63;28.76;4049;0;
RM;7451;-0.72;-0.59;7.86;0.00;0;0;0;0;26;100157.87;28.76;4081;0;
RM;7471;-0.66;-0.60;7.87;0.00;0;0;0;0;16;100157.09;28.75;4081;0;
RM;7491;-0.72;-0.61;7.74;0.00;0;0;0;0;15;100157.87;28.76;4113;0;
RM;7511;-0.72;-0.62;7.74;0.00;0;0;0;0;15;100157.87;28.76;4113;0;
RM;7531;-0.73;-0.63;7.72;0.00;0;0;0;0;15;100158.01;28.77;4145;0;
RM;7552;-0.73;-0.63;7.74;0.00;0;0;0;0;15;100158.01;28.77;4145;0;
RM;7572;-0.27;-0.61;7.71;0.00;0;0;0;0;15;100152.47;28.77;4177;0;
RM;7592;-0.32;-0.59;7.74;0.00;0;0;0;0;15;100153.10;28.76;4177;0;
RM;7616;-0.79;-0.60;7.74;0.00;0;0;0;0;21;100158.63;28.76;4209;0;
RM;7636;-0.21;-0.57;7.74;0.00;0;0;0;0;15;100151.71;28.76;4209;0;
RM;7656;-0.79;-0.59;7.74;0.00;0;0;0;0;15;100158.63;28.76;4241;0;
RM;7676;-0.50;-0.58;7.74;0.00;0;0;0;0;15;100155.24;28.77;4241;0;
RM;7705;-0.91;-0.61;7.86;0.00;0;0;0;0;27;100160.13;28.77;4273;0;
RM;7742;-0.73;-0.62;7.72;0.00;0;0;0;0;34;100158.01;28.77;4305;0;
RM;7762;-0.45;-0.61;7.74;0.00;0;0;0;0;15;100154.59;28.77;4305;0;
RM;7785;-0.45;-0.59;7.72;0.00;0;0;0;0;21;100154.59;28.77;4337;0;
RM;7810;-0.67;-0.60;7.72;0.00;0;0;0;0;22;100157.24;28.76;4337;0;
RM;7830;-0.80;-0.62;7.74;0.00;0;0;0;0;15;100158.73;28.77;4369;0;
RM;7851;-0.57;-0.61;7.86;0.00;0;0;0;0;15;100155.98;28.77;4369;0;
RM;7871;-0.68;-0.62;7.74;0.00;0;0;0;0;15;100157.36;28.77;4401;0;
RM;7891;-0.39;-0.60;7.71;0.00;0;0;0;0;15;100153.86;28.77;4401;0;
RM;7911;-0.27;-0.57;7.74;0.00;0;0;0;0;15;100152.47;28.77;4433;0;
RM;7931;-1.06;-0.61;7.74;0.00;0;0;0;0;15;100161.79;28.79;4433;0;
RM;7951;-0.98;-0.65;7.72;0.00;0;0;0;0;16;100160.89;28.78;4465;0;
RM;7974;-0.45;-0.63;7.84;0.00;0;0;0;0;21;100154.59;28.77;4465;0;
RM;7994;-0.63;-0.63;7.87;0.00;0;0;0;0;15;100156.74;28.78;4497;0;
RM;8014;-0.28;-0.60;7.74;0.00;0;0;0;0;15;100152.59;28.78;4497;0;
RM;8034;-0.63;-0.60;7.74;0.00;0;0;0;0;16;100156.74;28.78;4529;0;
RM;8054;-0.81;-0.62;7.74;0.00;0;0;0;0;15;100158.88;28.78;4529;0;
RM;8074;-0.34;-0.59;7.74;0.00;0;0;0;0;16;100153.36;28.78;4561;0;
RM;8094;-0.63;-0.60;7.74;0.00;0;0;0;0;15;100156.74;28.78;4561;0;
RM;8114;-0.63;-0.60;7.72;0.00;0;0;0;0;16;100156.74;28.78;4593;0;
RM;8137;-0.57;-0.60;7.86;0.00;0;0;0;0;21;100155.98;28.77;4593;0;
RM;8157;-0.76;-0.61;7.83;0.00;0;0;0;0;15;100158.27;28.79;4625;0;
RM;8177;-0.34;-0.59;7.74;0.00;0;0;0;0;15;100153.36;28.78;4625;0;
RM;8197;-0.06;-0.55;7.72;0.00;0;0;0;0;16;100149.98;28.79;4657;0;
RM;8219;-0.64;-0.56;7.71;0.00;0;0;0;0;20;100156.88;28.79;4657;0;
RM;8239;-0.34;-0.54;7.72;0.00;0;0;0;0;16;100153.36;28.78;4689;0;
RM;8259;-0.54;-0.54;7.74;0.00;0;0;0;0;15;100155.63;28.80;4689;0;
RM;8295;-0.34;-0.52;7.71;0.00;0;0;0;0;34;100153.36;28.78;4721;0;
RM;8315;-0.47;-0.52;7.72;0.00;0;0;0;0;13;100154.88;28.79;4721;0;
